,AVG_BEFORE_DAYS,AVG_FARE,CAR_TYPE,COLLECT_DATE,HOLIDAY,HOLIDAY AFTER,HOLIDAY BEFORE,LOR,MAX_FARE,MEDIAN_FARE,MIN_FARE,PICKUP_DATE,TIME BEFORE RENTAL,CHANGE PERCENT,CHANGE
0,68.16,68.16,Compact,2018-12-02,1,0,0,5,106.42,82.37375,20.92833333,2019-01-01,30,-0.0012470657276996474,Decrease
1,68.07499999999999,67.99,Compact,2018-12-03,0,1,0,6,106.42,82.63833333,20.92833333,2019-01-02,30,-0.0075651854572163155,Decrease
2,67.55999999999999,66.53,Compact,2018-12-04,0,0,0,6,106.42,81.36458333249998,20.47666667,2019-01-03,30,-0.011249259917110585,Decrease
3,66.8,64.52,Compact,2018-12-05,0,0,0,6,124.09,74.81031250000002,18.15714286,2019-01-04,30,-0.02041916167664656,Decrease
4,65.436,59.98,Compact,2018-12-06,0,0,0,6,111.165,63.86571429,19.81888889,2019-01-05,30,-0.01730953399759581,Decrease
5,64.30333333333333,58.64,Compact,2018-12-07,0,0,0,7,111.15333333,63.89125,18.1,2019-01-06,30,-0.01946873819767904,Decrease
6,63.051428571428566,55.54,Compact,2018-12-08,0,0,0,7,108.488,61.0467142875,18.1,2019-01-07,30,-0.017369607576581438,Decrease
7,61.95625,54.29,Compact,2018-12-09,0,0,0,7,108.488,56.885625,18.1,2019-01-08,30,-0.009713395429122171,Decrease
8,61.354444444444454,56.54,Compact,2018-12-10,0,0,0,7,105.148,56.8766666675,18.55,2019-01-09,30,-0.006151868016443586,Decrease
9,60.97700000000001,57.58,Compact,2018-12-11,0,0,0,7,105.148,58.0394047625,18.1,2019-01-10,30,-0.005556491493812149,Decrease
10,60.63818181818183,57.25,Compact,2018-12-12,0,0,0,7,103.25,57.3991666675,18.1,2019-01-11,30,-0.006745175057219631,Decrease
11,60.22916666666668,55.73,Compact,2018-12-13,0,0,0,7,103.25,54.346785715,18.1,2019-01-12,30,-0.0014804565894153778,Decrease
12,60.14000000000002,59.07,Compact,2018-12-14,0,0,0,7,109.698,54.6022222225,18.1,2019-01-13,30,0.0030405244904746424,Increase
13,60.32285714285716,62.7,Compact,2018-12-15,0,0,0,7,111.12,56.105833335,18.1,2019-01-14,30,0.0070477904608535315,Increase
14,60.74800000000002,66.7,Compact,2018-12-16,0,0,0,7,114.36,65.17,18.1,2019-01-15,30,0.00940565944557839,Increase
15,61.31937500000002,69.89,Compact,2018-12-17,0,0,0,7,114.36,68.457261905,18.1,2019-01-16,30,0.002976220811122054,Increase
16,61.50187500000001,71.08,Compact,2018-12-18,0,0,0,7,114.83,59.674131945,18.40714286,2019-01-17,30,0.005660396532626203,Increase
17,61.850000000000016,73.56,Compact,2018-12-19,0,0,0,7,123.685,65.398333335,18.26285714,2019-01-18,30,0.0036176232821340053,Increase
18,62.07375000000001,70.11,Compact,2018-12-20,0,0,0,7,121.48,62.3784375,18.95555556,2019-01-19,30,0.004259046698483676,Increase
19,62.33812500000001,68.75,Compact,2018-12-21,0,0,1,7,116.916,63.3083333325,42.09111111,2019-01-20,30,0.008983266660651006,Increase
20,62.89812500000001,68.94,Compact,2018-12-22,1,0,0,7,116.538,58.2730803575,42.09111111,2019-01-21,30,0.009708159026997893,Increase
21,63.50875,68.41,Compact,2018-12-23,0,1,0,7,115.656,60.2379761925,42.09111111,2019-01-22,30,0.011642096561497471,Increase
22,64.248125,67.37,Compact,2018-12-24,0,0,0,7,115.098,58.5975,42.09111111,2019-01-23,30,0.012461453155247446,Increase
23,65.04874999999998,67.1,Compact,2018-12-25,0,0,0,7,114.728,58.7875,42.09111111,2019-01-24,30,0.010338400046119469,Increase
24,65.72125,67.3,Compact,2018-12-26,0,0,0,7,120.488,57.05,42.09111111,2019-01-25,30,0.009814177301861972,Increase
25,66.36625,67.9,Compact,2018-12-27,0,0,0,7,120.102,58.88875,42.09111111,2019-01-26,30,0.011479856101557695,Increase
26,67.128125,69.44,Compact,2018-12-28,0,0,0,7,119.708,59.49107143,42.09111111,2019-01-27,30,0.018928355290721968,Increase
27,68.39874999999999,76.06,Compact,2018-12-29,0,0,0,7,118.95,74.69822916749997,42.09111111,2019-01-28,30,0.016073027650359242,Increase
28,69.498125,76.66,Compact,2018-12-30,0,0,0,7,118.18799999999999,79.57,42.09111111,2019-01-29,30,0.012689191255159672,Increase
29,70.38,76.81,Compact,2018-12-31,0,0,0,7,113.3,78.2568402775,42.14666667,2019-01-30,30,0.004378019323671352,Increase
30,70.68812499999999,71.63,Compact,2019-01-01,0,0,0,7,112.936,73.387142855,32.48333333,2019-01-31,30,-0.0068964907472082075,Decrease
31,70.20062499999999,62.09,Compact,2019-01-02,0,0,0,7,112.568,63.48666667,32.48333333,2019-02-01,30,-0.01025631894302934,Decrease
32,69.48062499999999,59.56,Compact,2019-01-03,0,0,0,7,108.53399999999999,56.355,30.69888889,2019-02-02,30,-0.012926265415718109,Decrease
33,68.58250000000001,59.19,Compact,2019-01-04,0,0,0,7,115.572,56.89119048,30.69888889,2019-02-03,30,-0.012229796230816964,Decrease
34,67.74375,56.69,Compact,2019-01-05,0,0,0,7,115.572,53.3025,28.33428571,2019-02-04,30,-0.010259249008210987,Decrease
35,67.04875000000001,57.63,Compact,2019-01-06,0,0,0,7,115.572,52.361944445,29.8,2019-02-05,30,-0.008995320568989065,Decrease
36,66.445625,59.29,Compact,2019-01-07,0,0,0,7,115.572,52.64625,31.1,2019-02-06,30,-0.008879440896221799,Decrease
37,65.85562499999999,58.97,Compact,2019-01-08,0,0,0,7,113.428,55.03875,30.61333333,2019-02-07,30,-0.009537909631864686,Decrease
38,65.22750000000002,57.32,Compact,2019-01-09,0,0,0,7,107.07,57.12000000000001,30.79777778,2019-02-08,30,-0.00809666168410567,Decrease
39,64.69937500000002,58.65,Compact,2019-01-10,0,0,0,7,107.07,60.1010714275,30.25666667,2019-02-09,30,-0.008578135414754882,Decrease
40,64.14437500000001,58.42,Compact,2019-01-11,0,0,0,7,107.07,57.33635416750001,30.85444444,2019-02-10,30,-0.010708265533805694,Decrease
41,63.4575,56.91,Compact,2019-01-12,0,0,0,7,105.05,54.684375,30.52222222,2019-02-11,30,-0.01167119725800735,Decrease
42,62.716875,57.59,Compact,2019-01-13,0,0,0,7,105.05,55.338645835,30.46444444,2019-02-12,30,-0.016442942987832217,Decrease
43,61.685625,59.56,Compact,2019-01-14,0,0,0,7,124.12,57.075,30.46444444,2019-02-13,30,-0.01561344316443264,Decrease
44,60.7225,61.25,Compact,2019-01-15,0,0,1,7,117.95,56.1603125,30.87,2019-02-14,30,-0.014018691588784936,Decrease
45,59.87125,63.19,Compact,2019-01-16,1,0,0,7,124.28,57.27172619,30.53555556,2019-02-15,30,-0.007651836231914241,Decrease
46,59.41312500000001,64.3,Compact,2019-01-17,0,1,0,7,124.27,60.162142855,30.03444444,2019-02-16,30,0.0001262347334868041,Increase
47,59.420625,62.21,Compact,2019-01-18,0,0,1,7,118.285,58.795580355,29.40333333,2019-02-17,30,0.003670863441776329,Increase
48,59.63875,63.05,Compact,2019-01-19,1,0,0,7,108.275,60.02583333,29.40333333,2019-02-18,30,0.002263628932531249,Increase
49,59.77375,61.35,Compact,2019-01-20,0,1,0,7,103.7275,60.64,29.40333333,2019-02-19,30,0.004611137832242381,Increase
50,60.049375,61.1,Compact,2019-01-21,0,0,0,7,102.83200000000001,60.164583335,32.06444444,2019-02-20,30,0.0034971221598893904,Increase
51,60.25937500000001,60.99,Compact,2019-01-22,0,0,0,7,103.25,61.0494097225,35.59555556,2019-02-21,30,0.002976715241404232,Increase
52,60.43875,62.16,Compact,2019-01-23,0,0,0,7,102.83200000000001,61.688055555,33.73285714,2019-02-22,30,-0.002833447084858647,Decrease
53,60.2675,56.23,Compact,2019-01-24,0,0,0,7,100.56,57.22,30.68666667,2019-02-23,30,0.012413406894263106,Increase
54,61.015625,69.29,Compact,2019-01-25,0,0,0,4,102.83200000000001,72.3,44.19,2019-02-24,30,-0.007467349551856556,Decrease
55,60.56,51.36,Compact,2019-01-26,0,0,0,7,88.43714286,53.22714286,34.29142857,2019-02-25,30,-0.01054739101717308,Decrease
56,59.92125,48.2,Compact,2019-01-27,0,0,0,8,85.93833333,48.39555556,32.19,2019-02-26,30,0.0024719944927717678,Increase
57,60.069375,59.28,Compact,2019-01-28,0,0,0,7,105.73,54.70464285750001,34.17444444,2019-02-27,30,0.0006242781783562993,Increase
58,60.106875,58.19,Compact,2019-01-29,0,0,0,7,97.524,51.39,34.06666667,2019-02-28,30,0.009264747169105116,Increase
59,60.66375000000001,68.47,Compact,2019-01-30,0,0,0,7,108.26333333,65.33333333499999,38.61142857,2019-03-01,30,0.010632379303949986,Increase
60,61.30875,71.57,Compact,2019-01-31,0,0,0,7,117.7775,72.51952380750002,40.04,2019-03-02,30,0.011142373641609016,Increase
61,61.991875,74.12,Compact,2019-02-01,0,0,0,7,108.28,73.455277775,40.64285714,2019-03-03,30,0.01410467097502698,Increase
62,62.86625,78.29,Compact,2019-02-02,0,0,0,7,108.28,75.246458335,48.39555556,2019-03-04,30,0.016543057681983563,Increase
63,63.90625,78.85,Compact,2019-02-03,0,0,0,7,105.76333333,76.293611115,49.09,2019-03-05,30,0.016097799511002483,Increase
64,64.935,79.51,Compact,2019-02-04,0,0,0,7,106.17333333,77.72666667,49.09,2019-03-06,30,0.016603141603141382,Increase
65,66.01312499999999,78.6,Compact,2019-02-05,0,0,0,7,112.72,73.60111111,49.50888889,2019-03-07,30,0.012914098522074306,Increase
66,66.865625,74.74,Compact,2019-02-06,0,0,0,7,113.095,72.86156249999998,16.91333333,2019-03-08,30,0.019133523391129625,Increase
67,68.145,81.46,Compact,2019-02-07,0,0,0,7,117.96666667,75.547142855,54.37375,2019-03-09,30,0.020351823317925063,Increase
68,69.531875,84.35,Compact,2019-02-08,0,0,0,7,119.618,79.823854165,62.56,2019-03-10,30,0.028745809026435937,Increase
69,71.53062500000001,88.21,Compact,2019-02-09,0,0,0,7,124.126,84.486875,61.74285714,2019-03-11,30,0.017509982612342382,Increase
70,72.783125,89.33,Compact,2019-02-10,0,0,0,7,132.534,85.72666667,62.10333333,2019-03-12,30,0.03223618112028045,Increase
71,75.12937500000002,88.9,Compact,2019-02-11,0,0,0,7,132.534,85.1079166675,61.65666667,2019-03-13,30,0.03285998319565416,Increase
72,77.59812500000002,87.7,Compact,2019-02-12,0,0,0,7,132.534,87.00666667,59.71857143,2019-03-14,30,0.023808564962104387,Increase
73,79.445625,88.84,Compact,2019-02-13,0,0,0,7,132.726,86.0791666675,60.81222222,2019-03-15,30,0.024529355770062728,Increase
74,81.394375,89.37,Compact,2019-02-14,0,0,0,7,132.726,89.026607145,60.80666667,2019-03-16,30,0.016486090101435338,Increase
75,82.73625000000001,89.94,Compact,2019-02-15,0,0,0,7,132.726,85.7354166675,60.41222222,2019-03-17,30,0.015108250615661038,Increase
76,83.98625,91.57,Compact,2019-02-16,0,0,0,7,132.656,93.27444444,60.08857143,2019-03-18,30,0.011326258762595088,Increase
77,84.9375,89.34,Compact,2019-02-17,0,0,0,7,132.656,89.544761905,59.98444444,2019-03-19,30,0.0079028697571744,Increase
78,85.60875,89.03,Compact,2019-02-18,0,0,0,7,132.656,83.517916665,60.41222222,2019-03-20,30,0.005446289076758953,Increase
79,86.07499999999997,86.31,Compact,2019-02-19,0,0,0,7,132.656,85.16666667,60.41222222,2019-03-21,30,0.002592216090618601,Increase
80,86.29812499999998,83.08,Compact,2019-02-20,0,0,0,7,132.656,83.8975,43.14714286,2019-03-22,30,0.0010139270117398924,Increase
81,86.38562499999998,80.0,Compact,2019-02-21,0,0,0,7,119.178,80.49000000000002,42.28285714,2019-03-23,30,0.002402020012010219,Increase
82,86.593125,78.06,Compact,2019-02-22,0,0,0,7,113.844,76.09468749999998,40.99,2019-03-24,30,-0.0007289839695704902,Decrease
83,86.52999999999999,80.45,Compact,2019-02-23,0,0,0,7,112.836,82.958541665,40.99,2019-03-25,30,-0.0030119611695364657,Decrease
84,86.269375,80.18,Compact,2019-02-24,0,0,0,7,111.59200000000001,81.413125,44.0225,2019-03-26,30,-0.006694148415935557,Decrease
85,85.691875,78.97,Compact,2019-02-25,0,0,0,7,107.10799999999999,79.94236111000002,46.59285714,2019-03-27,30,-0.009299306381147406,Decrease
86,84.89500000000002,76.58,Compact,2019-02-26,0,0,0,7,113.95,71.815,46.59285714,2019-03-28,30,-0.009754696978620648,Decrease
87,84.06687500000002,75.65,Compact,2019-02-27,0,0,0,7,106.954,72.569285715,46.59285714,2019-03-29,30,-0.011315396224731815,Decrease
88,83.11562500000002,72.48,Compact,2019-02-28,0,0,1,7,107.56333333,72.9440972225,46.59285714,2019-03-30,30,-0.013911343384592248,Decrease
89,81.95937500000002,70.34,Compact,2019-03-01,1,0,1,7,107.56333333,65.03875,36.17285714,2019-03-31,30,-0.01566324779807083,Decrease
90,80.675625,68.83,Compact,2019-03-02,1,1,0,7,107.56333333,63.00090278,36.17285714,2019-04-01,30,-0.015664582703883632,Decrease
91,79.411875,69.72,Compact,2019-03-03,0,1,0,7,106.61200000000001,63.525223215,36.17285714,2019-04-02,30,-0.016771735965181486,Decrease
92,78.08,70.26,Compact,2019-03-04,0,0,0,7,108.28,64.053125,36.17285714,2019-04-03,30,-0.014688460553278616,Decrease
93,76.933125,70.99,Compact,2019-03-05,0,0,0,7,102.92200000000001,65.393125,37.96142857,2019-04-04,30,-0.014428115327435346,Decrease
94,75.823125,71.27,Compact,2019-03-06,0,0,0,7,102.83200000000001,65.393125,37.96142857,2019-04-05,30,-0.012182958694989138,Decrease
95,74.899375,71.53,Compact,2019-03-07,0,0,0,7,102.83200000000001,65.393125,37.96142857,2019-04-06,30,-0.011181668738891232,Decrease
96,74.06187500000001,69.68,Compact,2019-03-08,0,0,0,7,102.83200000000001,65.94874999999999,37.00222222,2019-04-07,30,-0.00890302871754188,Decrease
97,73.40250000000002,69.45,Compact,2019-03-09,0,0,0,7,102.83200000000001,64.92625,37.00222222,2019-04-08,30,-0.0073652123565274424,Decrease
98,72.86187500000003,69.41,Compact,2019-03-10,0,0,0,7,101.624,64.97,37.00222222,2019-04-09,30,-0.00958148551625942,Decrease
99,72.16375000000002,69.28,Compact,2019-03-11,0,0,0,7,101.624,65.40416666499999,37.00222222,2019-04-10,30,-0.010427673173858034,Decrease
100,71.41125000000002,68.14,Compact,2019-03-12,0,0,0,7,103.49,63.116458335,41.36,2019-04-11,30,-0.010283743807873606,Decrease
101,70.676875,67.22,Compact,2019-03-13,0,0,0,7,102.83200000000001,61.935,41.36,2019-04-12,30,-0.0083655368180894,Decrease
102,70.085625,67.12,Compact,2019-03-14,0,0,0,7,102.83200000000001,62.2411309525,41.36,2019-04-13,30,-0.007580013733201353,Decrease
103,69.554375,67.15,Compact,2019-03-15,0,0,0,7,103.75399999999999,60.281875,46.42555556,2019-04-14,30,-0.004106499411431442,Decrease
104,69.26875000000001,67.91,Compact,2019-03-16,0,0,0,7,103.75399999999999,62.3885416675,45.82555556,2019-04-15,30,-0.0019308851394027788,Decrease
105,69.135,68.2,Compact,2019-03-17,0,0,0,7,103.75399999999999,62.157261905,44.61285714,2019-04-16,30,-0.0011119548709049734,Decrease
106,69.05812499999999,67.6,Compact,2019-03-18,0,0,0,7,103.94,59.87656250000001,44.61285714,2019-04-17,30,-0.001991076357778362,Decrease
107,68.92062499999999,67.52,Compact,2019-03-19,0,0,0,7,103.94,60.856041665,44.61285714,2019-04-18,30,-0.004234944183979621,Decrease
108,68.62875,65.59,Compact,2019-03-20,0,0,0,7,101.05,60.0430952375,43.27142857,2019-04-19,30,-0.004844908292807257,Decrease
109,68.29625,65.67,Compact,2019-03-21,0,0,0,7,127.45,60.0430952375,43.16444444,2019-04-20,30,-0.004529897322327402,Decrease
110,67.986875,66.32,Compact,2019-03-22,0,0,0,7,127.45,60.13333333,40.86857143,2019-04-21,30,-0.0016547311521524874,Decrease
111,67.874375,69.73,Compact,2019-03-23,0,0,0,7,127.45,64.30458333499999,37.19555556,2019-04-22,30,-0.00040516026851081,Increase
112,67.846875,69.24,Compact,2019-03-24,0,0,0,7,127.45,63.1173214275,37.19555556,2019-04-23,30,-0.0009856754640504227,Decrease
113,67.78,68.38,Compact,2019-03-25,0,0,0,7,127.45,64.40958333500001,37.39111111,2019-04-24,30,-0.003559309530835172,Decrease
114,67.53875,65.55,Compact,2019-03-26,0,0,0,7,108.265,60.14376984,33.98444444,2019-04-25,30,-0.006283429882845211,Decrease
115,67.11437499999998,62.49,Compact,2019-03-27,0,0,0,7,108.265,59.528333335,34.46857143,2019-04-26,30,-0.006630472234897205,Decrease
116,66.669375,61.02,Compact,2019-03-28,0,0,0,7,102.6725,58.789583335,33.34888889,2019-04-27,30,-0.006056003974838556,Decrease
117,66.265625,60.76,Compact,2019-03-29,0,0,0,7,94.85,58.089285715,33.34888889,2019-04-28,30,-0.00642301344022631,Decrease
118,65.84,60.31,Compact,2019-03-30,0,0,0,7,103.15333333,56.889166665,33.34888889,2019-04-29,30,-0.007081561360874881,Decrease
119,65.37375,59.69,Compact,2019-03-31,0,0,0,7,104.93,53.8820833325,33.09444444,2019-04-30,30,-0.006826134342912962,Decrease
120,64.9275,60.77,Compact,2019-04-01,0,0,0,7,114.806,55.089166665,33.09444444,2019-05-01,30,-0.0061029609949560535,Decrease
121,64.53124999999999,61.86,Compact,2019-04-02,0,0,0,7,114.806,56.88800000000001,32.96444444,2019-05-02,30,-0.0037869249394671717,Decrease
122,64.286875,63.69,Compact,2019-04-03,0,0,0,7,114.806,58.390625,32.58333333,2019-05-03,30,-0.0027027289785045284,Decrease
123,64.113125,64.74,Compact,2019-04-04,0,0,0,7,111.87799999999999,59.115,32.58333333,2019-05-04,30,-0.0012477944258683115,Decrease
124,64.033125,64.31,Compact,2019-04-05,0,0,0,7,115.50666667,59.06142857,32.53222222,2019-05-05,30,-0.00022449318223967887,Increase
125,64.01875,65.44,Compact,2019-04-06,0,0,0,7,115.50666667,59.66,34.07777778,2019-05-06,30,0.0001464414722250229,Increase
126,64.028125,66.47,Compact,2019-04-07,0,0,0,7,115.50666667,60.19714286,34.07777778,2019-05-07,30,-0.0033383766899312533,Decrease
127,63.814375,66.31,Compact,2019-04-08,0,0,0,7,109.26333333,62.89111111,37.94888889,2019-05-08,30,-0.002360361595643584,Decrease
128,63.66375,66.83,Compact,2019-04-09,0,0,0,7,111.1675,61.38714286,39.29142857,2019-05-09,30,-0.011034536922502893,Decrease
129,62.96125000000001,57.14,Compact,2019-04-10,0,0,0,14,111.1675,56.8525,31.686,2019-05-10,30,-0.011663920268419291,Decrease
130,62.22687499999999,53.8,Compact,2019-04-11,0,0,0,16,111.18333333,56.24666667,31.686,2019-05-11,30,-0.009009370951055915,Decrease
131,61.66625000000001,53.52,Compact,2019-04-12,0,0,0,16,111.18333333,56.61428571,31.686,2019-05-12,30,-0.007601402712180717,Decrease
132,61.19749999999999,53.52,Compact,2019-04-13,0,0,0,16,111.18333333,57.27285714,31.686,2019-05-13,30,-0.007200049021610314,Decrease
133,60.756875,53.71,Compact,2019-04-14,0,0,0,16,98.97666667,58.934285715,31.686,2019-05-14,30,-0.0067790682124450104,Decrease
134,60.345,53.72,Compact,2019-04-15,0,0,0,16,108.25,59.12333333,31.686,2019-05-15,30,-0.0060381970337228036,Decrease
135,59.980625,53.86,Compact,2019-04-16,0,0,0,16,111.16,58.52,31.686,2019-05-16,30,-0.007023101209765664,Decrease
136,59.559375,54.03,Compact,2019-04-17,0,0,0,16,127.022,56.73714286,31.052,2019-05-17,30,-0.008772758276929549,Decrease
137,59.036875,53.5,Compact,2019-04-18,0,0,0,16,126.296,56.75111111,31.052,2019-05-18,30,-0.01115828031209292,Decrease
138,58.378125,53.15,Compact,2019-04-19,0,0,0,16,126.296,55.09428571,27.80566667,2019-05-19,30,-0.012579626358332116,Decrease
139,57.64375,52.99,Compact,2019-04-20,0,0,0,16,126.296,55.25444444,27.80566667,2019-05-20,30,-0.013216957605984974,Decrease
140,56.881875,52.12,Compact,2019-04-21,0,0,0,16,126.296,54.4,27.80566667,2019-05-21,30,-0.014591642768456653,Decrease
141,56.051875,52.16,Compact,2019-04-22,0,0,0,16,109.75,54.024444445,27.80566667,2019-05-22,30,-0.02097387464736913,Decrease
142,54.87624999999999,47.66,Compact,2019-04-23,0,0,0,18,132.67,51.86548611,27.80566667,2019-05-23,30,-0.012550966948361069,Decrease
143,54.18749999999999,55.29,Compact,2019-04-24,0,0,0,16,132.67,53.610069445,27.80566667,2019-05-24,30,-0.010196078431372588,Decrease
144,53.63499999999999,57.99,Compact,2019-04-25,0,0,0,16,132.648,54.63875,27.24966667,2019-05-25,30,0.0016313974084086618,Increase
145,53.72249999999999,58.54,Compact,2019-04-26,0,0,1,16,132.655,55.36777778,27.24966667,2019-05-26,30,0.006026339057192127,Increase
146,54.04624999999999,58.98,Compact,2019-04-27,1,0,0,16,132.67,56.60375,27.18,2019-05-27,30,0.00441751277840744,Increase
147,54.285,57.34,Compact,2019-04-28,0,1,0,17,131.798,55.09428571,27.18,2019-05-28,30,0.0054573086487980215,Increase
148,54.58125,58.26,Compact,2019-04-29,0,0,0,16,131.37,58.13944444,27.18,2019-05-29,30,0.004958204511622498,Increase
149,54.85187499999999,58.04,Compact,2019-04-30,0,0,0,16,116.134,57.90833333,27.18,2019-05-30,30,0.004910953363034475,Increase
150,55.12124999999999,58.03,Compact,2019-05-01,0,0,0,16,130.225,57.854375,27.18,2019-05-31,30,0.0037984443386174242,Increase
151,55.33062500000001,57.21,Compact,2019-05-02,0,0,0,16,130.225,57.33333333,27.18,2019-06-01,30,0.0021010064498639017,Increase
152,55.44687500000001,55.89,Compact,2019-05-03,0,0,0,17,118.95,54.71934028,25.92833333,2019-06-02,30,0.004080482443780523,Increase
153,55.673125,57.12,Compact,2019-05-04,0,0,0,16,118.95,57.86888889,25.92833333,2019-06-03,30,0.005096714078830634,Increase
154,55.956875,57.69,Compact,2019-05-05,0,0,0,16,118.95,59.94142857,25.92833333,2019-06-04,30,0.005372440830550253,Increase
155,56.25749999999999,57.8,Compact,2019-05-06,0,0,0,16,113.694,61.145,25.92833333,2019-06-05,30,0.005954761587344052,Increase
156,56.5925,57.48,Compact,2019-05-07,0,0,0,16,113.694,60.94142857,27.80566667,2019-06-06,30,0.006173521226310817,Increase
157,56.941875,57.75,Compact,2019-05-08,0,0,0,16,113.694,61.20714286,27.80566667,2019-06-07,30,0.01110781827960543,Increase
158,57.574375,57.78,Compact,2019-05-09,0,0,0,16,113.694,61.55857143,27.80566667,2019-06-08,30,0.002181960290493808,Increase
159,57.7,57.3,Compact,2019-05-10,0,0,0,16,113.694,60.88455357,27.80566667,2019-06-09,30,-0.001635615251300063,Decrease
160,57.60562499999999,56.48,Compact,2019-05-11,0,0,0,16,112.318,59.92777778,27.80566667,2019-06-10,30,-0.0019529342837613024,Decrease
161,57.49312499999999,56.74,Compact,2019-05-12,0,0,0,16,114.41799999999999,59.95357143,27.80566667,2019-06-11,30,-0.0024242028938241587,Decrease
162,57.35375,56.75,Compact,2019-05-13,0,0,0,16,111.18666667,61.038333335,27.80566667,2019-06-12,30,-0.0013185711483556398,Decrease
163,57.278125,56.13,Compact,2019-05-14,0,0,0,16,109.95,60.359375,27.80566667,2019-06-13,30,-0.002793387527961095,Decrease
164,57.118125,55.7,Compact,2019-05-15,0,0,0,16,111.1675,60.55444444,27.80566667,2019-06-14,30,-0.0022212738951076965,Decrease
165,56.99125,56.01,Compact,2019-05-16,0,0,0,16,112.70200000000001,61.058333335,27.80566667,2019-06-15,30,-0.002631982979843372,Decrease
166,56.84125,55.63,Compact,2019-05-17,0,0,0,16,111.42399999999999,61.05666667,27.80566667,2019-06-16,30,-0.001242495546807991,Decrease
167,56.770625,56.08,Compact,2019-05-18,0,0,0,16,111.18333333,61.383333335,28.13433333,2019-06-17,30,0.0006165160239120795,Increase
168,56.805625000000006,56.45,Compact,2019-05-19,0,0,0,16,110.5775,61.0425,28.13433333,2019-06-18,30,-0.0015513428467691008,Decrease
169,56.71750000000001,55.71,Compact,2019-05-20,0,0,0,16,117.13333333,61.0425,28.13433333,2019-06-19,30,-0.0022369639000308244,Decrease
170,56.59062500000001,55.66,Compact,2019-05-21,0,0,0,16,111.18,61.0425,28.13433333,2019-06-20,30,-0.003478933127174433,Decrease
171,56.39375,54.65,Compact,2019-05-22,0,0,0,16,111.16,59.264285715,28.13433333,2019-06-21,30,-0.0031696774908567143,Decrease
172,56.215,54.62,Compact,2019-05-23,0,0,0,16,108.265,58.839375,28.13433333,2019-06-22,30,-0.0038690740905452476,Decrease
173,55.9975,54.27,Compact,2019-05-24,0,0,0,16,108.265,58.91444444,27.09133333,2019-06-23,30,-0.0036385552926471096,Decrease
174,55.79375,54.52,Compact,2019-05-25,0,0,0,16,111.175,58.37888889,27.09133333,2019-06-24,30,-0.0034838131511146122,Decrease
175,55.599375,54.19,Compact,2019-05-26,0,0,0,16,158.575,58.26333333,27.09133333,2019-06-25,30,-0.002945176991647843,Decrease
176,55.435625,53.86,Compact,2019-05-27,0,0,0,16,110.91,57.6875,27.09133333,2019-06-26,30,-0.0038783724364973506,Decrease
177,55.22062499999999,53.3,Compact,2019-05-28,0,0,0,16,111.18,57.377777775,27.09133333,2019-06-27,30,-0.003950063948026677,Decrease
178,55.00249999999999,53.26,Compact,2019-05-29,0,0,0,16,113.31666667,57.8925,26.371,2019-06-28,30,-0.0027839643652560475,Decrease
179,54.849375,53.68,Compact,2019-05-30,0,0,0,16,113.33666667,57.98777778,26.371,2019-06-29,30,-0.002370127280392941,Decrease
180,54.71937499999999,53.62,Compact,2019-05-31,0,0,0,16,186.875,57.49125,27.796999999999997,2019-06-30,30,-0.004374593094310792,Decrease
181,54.47999999999999,52.18,Compact,2019-06-02,0,0,0,16,128.70600000000002,50.69388889,27.675,2019-07-02,30,-0.002168226872246681,Decrease
182,54.36187499999999,53.74,Compact,2019-06-03,0,0,1,16,145.68,50.49777778,27.675,2019-07-03,30,-0.0004713781487486427,Increase
183,54.33624999999999,55.67,Compact,2019-06-04,1,0,0,16,145.68,48.47111111,27.675,2019-07-04,30,0.001759874853343993,Increase
184,54.431875,57.98,Compact,2019-06-05,0,1,0,16,145.68,49.31555556,27.675,2019-07-05,30,0.003169098988414407,Increase
185,54.604375,58.47,Compact,2019-06-06,0,0,0,16,186.875,51.40555556,26.29133333,2019-07-06,30,0.004292238488216375,Increase
186,54.83875,59.41,Compact,2019-06-07,0,0,0,16,189.9975,54.100625,26.29133333,2019-07-07,30,0.0071687447288642575,Increase
187,55.231875,60.94,Compact,2019-06-08,0,0,0,16,189.9975,58.398333335,26.29133333,2019-07-08,30,0.008735897522942949,Increase
188,55.714375,62.34,Compact,2019-06-09,0,0,0,16,189.9975,60.88555556,26.29133333,2019-07-09,30,0.009983958359041069,Increase
189,56.270625,63.17,Compact,2019-06-10,0,0,0,16,152.75,61.38277778,26.29133333,2019-07-10,30,0.010451723257027944,Increase
190,56.85874999999999,63.93,Compact,2019-06-11,0,0,0,16,152.75,61.38277778,26.29133333,2019-07-11,30,0.01098115945215105,Increase
191,57.48312499999999,64.18,Compact,2019-06-12,0,0,0,16,156.39,64.25875,26.29133333,2019-07-12,30,0.01256890609200533,Increase
192,58.20562499999999,65.42,Compact,2019-06-13,0,0,0,16,152.582,63.05,26.29133333,2019-07-13,30,0.014667826348398546,Increase
193,59.059375,66.96,Compact,2019-06-14,0,0,0,16,152.582,67.65777778,26.29133333,2019-07-14,30,0.016318323720831748,Increase
194,60.02312499999999,68.68,Compact,2019-06-15,0,0,0,16,156.07333333,80.24,26.54833333,2019-07-15,30,0.016420754500869442,Increase
