,DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
710,2019-12-12,0.5115612640611616,-2.0293534165771887,-2.0275701903288534,-2.317863683450455,0.5139390357438893,0.004626563692104122,Decrease
711,2019-12-13,0.5082572888941007,-1.8867506761331125,-1.9012280920813631,-1.8636568439331636,0.5209612898384912,0.02438569082230468,Increase
712,2019-12-14,0.4669057823593921,-1.5179887001348324,-1.6088892455839656,-1.601864692278704,0.5066974274523136,0.07853137382795647,Increase
713,2019-12-15,0.5466088426526743,-1.6348966318556124,-2.0578459274888803,-2.1047607204213254,0.5139152181816445,-0.06361676656843836,Decrease
714,2019-12-16,0.49349925930350286,-1.408193860572076,-1.8726717683555396,-2.0494914810800617,0.5037123177600454,0.02027557813547017,Increase
715,2019-12-17,0.49836639346112876,-1.3287476353694236,-1.8691892086294672,-2.000080425259538,0.5004954650688406,0.004253927870093618,Decrease
716,2019-12-18,0.5270842178864389,-1.1933088452416158,-1.7732710510376033,-1.5942008987617737,0.5057353703569524,-0.04221347522997712,Decrease
717,2019-12-19,0.508069907262922,-1.5305391157131947,-1.921575252493853,-1.7806628840208336,0.5075441194851652,-0.001035944970242476,Decrease
718,2019-12-20,0.597555551649039,-1.74712543876003,-1.771839770561289,-1.4633107390049878,0.5182934054336499,-0.1529291042186257,Decrease
719,2019-12-21,0.6089773499973306,-1.6737997430081146,-1.7099027524217387,-1.2089487154801533,0.5308834130715536,-0.14710185890711047,Decrease
720,2019-12-22,0.5910456057930651,-1.2405146811684555,-1.145031120677778,-1.0841533510690748,0.5464008910007627,-0.08170688505015641,Decrease
721,2019-12-23,0.5472469420953727,-1.4719977879329673,-1.509325700694746,-1.5190175346084478,0.5464806534311,-0.001402224688946587,Decrease
722,2019-12-24,0.4615524515116501,-1.017367999796362,-1.2031661418650723,-1.3952915337070764,0.5424873024571184,0.14919215727056748,Increase
723,2019-12-25,0.4916320817065282,-1.0366051642451952,-1.1924666833039148,-1.2664302075110527,0.5416455134877933,0.09233609535361216,Increase
724,2019-12-26,0.5844019942766348,-1.0739559642899064,-1.2480004197191295,-1.3089723981863357,0.5488102355365678,-0.06485257824185643,Decrease
725,2019-12-27,0.6039462766182743,-0.6486111593017269,-0.7153066815600418,-0.9812189081504704,0.5607947817059868,-0.07694703360294616,Decrease
726,2019-12-28,0.6424382752167889,-0.6916761785226709,-0.9552531183874557,-1.1761646799747545,0.5664051221519556,-0.13423810995204072,Decrease
727,2019-12-29,0.6381158954735489,-0.9061873614268661,-1.1064425800291282,-1.2038075994930195,0.5700474403364828,-0.11940840414420101,Decrease
728,2019-12-30,0.6110794396365513,-1.0780449685029974,-1.361355704709724,-1.5921426574559006,0.5725516695669186,-0.06729134175571497,Decrease
729,2019-12-31,0.5003662716905727,-0.6097228134813082,-0.8525225998727327,-0.8692093487609187,0.5666915857663186,0.11703952509910019,Increase
730,2020-01-01,0.5744001889877846,-0.9840810553402087,-1.2490658502522054,-1.1244210739635527,0.5807975529508355,0.011014791523394114,Increase
731,2020-01-02,0.6603424935080344,-0.7250748745687046,-1.0611484493600956,-1.24098198971583,0.6018863544260237,-0.09712155567599838,Decrease
732,2020-01-03,0.5890873415650004,-0.8589271853139098,-1.1115887060645244,-1.1540140134081747,0.6024720228370695,0.022216270241130768,Increase
733,2020-01-04,0.6196490807051711,-2.674547722045922,-2.03109809648818,-1.573863039375441,0.6044348733479316,-0.025170962212965796,Decrease
734,2020-01-05,0.5159695470052389,-1.7387658505165193,-1.133444532782113,-0.45860899450559794,0.5886262823214877,0.12343440566346676,Increase
735,2020-01-06,0.6304273765003091,-2.719255160912569,-1.8459284910336557,-1.9099418693775134,0.5876652174498328,-0.0727661903082205,Decrease
736,2020-01-07,0.5544810578323213,-3.121895356874948,-2.0725635896303976,-1.8184936855107554,0.580590419724304,0.04497036293568349,Increase
737,2020-01-08,0.5811235344088257,-1.7528725836174264,-1.624740071814597,-1.5818750967100978,0.5906850775640857,0.016187209595154642,Increase
