DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
2019-06-05,0.44811399776900385,0.0,-0.55453369064221,0.04821509476687121,0.4120590854116396,-0.08749937480773184,Decrease
2019-06-06,0.3832435872863642,0.0,0.0,0.43530889625833724,0.40775014680879335,0.06010190238857479,Decrease
2019-06-07,0.7215744314454753,0.0,0.0,-0.1907720270073654,0.4562135671862962,-0.5816593002610512,Decrease
2019-06-08,0.3786077983293824,0.0,0.0,0.39120684910399844,0.4522961840366324,0.16292064427694095,Decrease
2019-06-09,0.40970201442887516,0.0,0.0,0.00992850013092067,0.4498262549468834,0.0891994188350482,Decrease
2019-06-10,0.387376092602605,0.0,0.0,0.2659141951797512,0.44152191397948026,0.1226345050211747,Decrease
2019-06-11,0.337753589515509,0.0,0.0,-0.05708725311905516,0.4327530106918781,0.21952342058692015,Increase
2019-06-12,0.3747621786132644,0.0,0.0,0.21059604902446186,0.4301417112488099,0.12874718072507957,Decrease
2019-06-13,0.3655889299224524,0.0,-0.06747982868069541,0.4012079638437392,0.41982607776799097,0.12918956376862256,Decrease
2019-06-14,0.45342300314957873,0.0,0.0,0.03748365943061073,0.42859850475089273,-0.057920170330772236,Decrease
2019-06-15,0.3980455061253381,0.0,-0.8310293620661444,-0.13214975564211223,0.3881573890858757,-0.025474504202404262,Decrease
2019-06-16,0.4163800579128104,0.0,0.0,-0.04198949597918422,0.39287892153380416,-0.059817758324263164,Decrease
2019-06-17,0.41214755619528953,0.0,0.0,0.04671969861903241,0.39318461425460594,-0.04822910473400208,Decrease
2019-06-18,0.40226059496359756,0.0,0.0,0.05551626465523048,0.39504517704973,-0.018264791808758698,Decrease
2019-06-19,0.35466225933717305,0.0,-0.4810463587441106,-0.21767418928845003,0.397158760777438,0.10700129428613908,Decrease
2019-06-20,0.4449331352193301,0.0,0.0,0.08834637807128973,0.4059301303531962,-0.09608304964255235,Decrease
2019-06-21,0.3759599196862913,0.0,0.0,0.03288329791377892,0.4072265040736761,0.07677934533879953,Decrease
2019-06-22,0.46233288688721463,0.0,0.0,0.0006065773319419709,0.40834023954088056,-0.13222465512348475,Decrease
2019-06-23,0.448695692539717,0.0,0.0,-0.05825842672511916,0.41467151284267795,-0.082050921375801,Decrease
2019-06-24,0.47560186589842846,0.0,0.0,-0.013217456783346395,0.42207423884088013,-0.12682040771914527,Decrease
2019-06-25,0.35360015920796917,0.0,0.0,-0.005012283336663231,0.41475581421746516,0.14744978349461016,Decrease
2019-06-26,0.41488191229696036,0.0,0.0,-0.02778706384023988,0.4163334788841355,0.003486547829556422,Decrease
2019-06-27,0.3963756470098229,0.0,0.0,-0.04327546157034376,0.4215476523432167,0.05971330926283799,Decrease
2019-06-28,0.46380956813074126,0.0,0.21584508956974097,0.4069710910527646,0.4239072064571431,-0.0941299441618063,Decrease
2019-06-29,0.40414968113908567,0.0,0.0,0.1741108165284289,0.4274309266387425,0.05446785445016182,Decrease
2019-06-30,0.5698908000815958,0.0,-0.020174581405904786,0.06807231156620383,0.44087566578804005,-0.29263382922926473,Decrease
2019-07-01,0.3861399505169027,0.0,0.0,-0.10961665896034946,0.43305619803518824,0.10833755002502779,Decrease
2019-07-02,0.35550951336760894,0.0,0.0,0.597852329404112,0.4180446539688358,0.14958961921299604,Decrease
2019-07-03,0.38946452602192794,0.0,0.0,0.07948452352133499,0.4225276998205807,0.0782509023969138,Decrease
2019-07-04,0.3692054889086486,0.0,0.4717295522357702,0.4761426681511642,0.4168181468970417,0.11422885098175416,Decrease
2019-07-05,0.43153181760468046,0.0,0.0,0.024737412424695536,0.42121266822139897,-0.024498668159376225,Decrease
2019-07-06,0.4800656519784536,0.0,0.0,-0.19560868464551495,0.423244678702363,-0.13425088639105756,Decrease
2019-07-07,0.5385480530097678,0.0,0.0,-0.15504203959570567,0.4400444751861982,-0.22384914111667759,Decrease
2019-07-08,0.4597693611240012,0.0,0.0,0.08567285804480422,0.4262792953164989,-0.07856366981801681,Decrease
2019-07-09,0.3665987032413206,0.0,0.0,-0.07599771317314236,0.4238366394070511,0.1350471640342528,Decrease
2019-07-10,0.4100580016812983,0.0,0.0,0.00938622467169882,0.4306552004462623,0.047827586300177895,Decrease
2019-07-11,0.35001205130496177,0.0,0.0,-0.24373648793481548,0.4257236411066415,0.17784210809827777,Decrease
2019-07-12,0.41667095681501193,0.0,0.0,0.4235488958099735,0.431656824594937,0.034717087570635914,Decrease
2019-07-13,0.3996809057192932,0.0,0.0,-0.16313116532509142,0.4276754606092636,0.06545747294008762,Decrease
2019-07-14,0.4687313432102777,0.0,0.0,0.426345905978323,0.4262586720132416,-0.09964060319625996,Decrease
2019-07-15,0.40439612408192965,0.0,0.0,-0.0771911598602747,0.4094896808972618,0.012438791630038836,Decrease
2019-07-16,0.34902354073250536,0.0,0.0,0.4185498066677242,0.3956464533483248,0.11783983458275292,Decrease
2019-07-17,0.3392016471822409,0.0,-0.11852085611592972,0.056365688069132114,0.39222182134093986,0.13517905244902487,Decrease
2019-07-18,0.36774202073154977,0.0,0.0,0.06896508043490673,0.38693232372222125,0.04959601928850018,Decrease
2019-07-19,0.3153717313691263,0.0,0.416730025419806,0.010998437245568704,0.38260228373024185,0.17571916117604058,Decrease
2019-07-20,0.48819706405517277,0.0,0.0,0.02539242381361053,0.39154304713526195,-0.24685412658220657,Decrease
